2023-10-17 15:25:47,070 INFO    SystemMonitor:261925 [interfaces.py:start():190] Started memory monitoring
2023-10-17 15:25:47,070 INFO    SystemMonitor:261925 [interfaces.py:start():190] Started network monitoring
2023-10-17 15:25:47,079 DEBUG   HandlerThread:261925 [system_info.py:probe():196] Probing system
2023-10-17 15:25:47,106 DEBUG   HandlerThread:261925 [system_info.py:_probe_git():181] Probing git
2023-10-17 15:25:47,110 DEBUG   HandlerThread:261925 [system_info.py:_probe_git():189] Probing git done
2023-10-17 15:25:47,110 DEBUG   HandlerThread:261925 [system_info.py:probe():244] Probing system done
2023-10-17 15:25:47,110 DEBUG   HandlerThread:261925 [system_monitor.py:probe():223] {'os': 'Linux-5.15.90.1-microsoft-standard-WSL2-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2023-10-17T06:25:47.079928', 'startedAt': '2023-10-17T06:25:45.765423', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/sjkim/ICLR2023/train.py', 'codePathLocal': 'train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/GIST-DSLab/ICLR2023.git', 'commit': 'b5a333bdc7f59822d722cb62ed594d20940b0f4f'}, 'email': 'ksj614@kaist.ac.kr', 'root': '/home/sjkim/ICLR2023', 'host': 'SEJIN-KIM', 'username': 'sjkim', 'executable': '/home/sjkim/arcle_env/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 4491.466999999999, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 4491.467, 'min': 0.0, 'max': 0.0}, {'current': 4491.467, 'min': 0.0, 'max': 0.0}, {'current': 4491.467, 'min': 0.0, 'max': 0.0}, {'current': 4491.467, 'min': 0.0, 'max': 0.0}, {'current': 4491.467, 'min': 0.0, 'max': 0.0}, {'current': 4491.467, 'min': 0.0, 'max': 0.0}, {'current': 4491.467, 'min': 0.0, 'max': 0.0}, {'current': 4491.467, 'min': 0.0, 'max': 0.0}, {'current': 4491.467, 'min': 0.0, 'max': 0.0}, {'current': 4491.467, 'min': 0.0, 'max': 0.0}, {'current': 4491.467, 'min': 0.0, 'max': 0.0}, {'current': 4491.467, 'min': 0.0, 'max': 0.0}, {'current': 4491.467, 'min': 0.0, 'max': 0.0}, {'current': 4491.467, 'min': 0.0, 'max': 0.0}, {'current': 4491.467, 'min': 0.0, 'max': 0.0}, {'current': 4491.467, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 1006.853931427002, 'used': 151.14042282104492}}, 'gpu': 'NVIDIA GeForce RTX 3060', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060', 'memory_total': 12884901888}], 'memory': {'total': 30.926044464111328}}
2023-10-17 15:25:47,110 INFO    HandlerThread:261925 [system_monitor.py:probe():224] Finished collecting system info
2023-10-17 15:25:47,110 INFO    HandlerThread:261925 [system_monitor.py:probe():227] Publishing system info
2023-10-17 15:25:47,110 DEBUG   HandlerThread:261925 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-10-17 15:25:47,110 DEBUG   HandlerThread:261925 [system_info.py:_save_pip():68] Saving pip packages done
2023-10-17 15:25:47,110 INFO    HandlerThread:261925 [system_monitor.py:probe():229] Finished publishing system info
2023-10-17 15:25:47,112 DEBUG   SenderThread:261925 [sender.py:send():380] send: files
2023-10-17 15:25:47,112 INFO    SenderThread:261925 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-10-17 15:25:47,116 DEBUG   SenderThread:261925 [sender.py:send():380] send: telemetry
2023-10-17 15:25:47,116 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: stop_status
2023-10-17 15:25:47,116 DEBUG   SenderThread:261925 [sender.py:send_request():407] send_request: stop_status
2023-10-17 15:25:47,169 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-17 15:25:47,498 INFO    Thread-12 :261925 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sjkim/ICLR2023/outputs/2023-10-17/15-25-45/wandb/run-20231017_152545-at8lztur/files/requirements.txt
2023-10-17 15:25:47,498 INFO    Thread-12 :261925 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sjkim/ICLR2023/outputs/2023-10-17/15-25-45/wandb/run-20231017_152545-at8lztur/files/wandb-metadata.json
2023-10-17 15:25:48,115 INFO    wandb-upload_0:261925 [upload_job.py:push():131] Uploaded file /tmp/tmpxri2nitfwandb/gek87ri9-wandb-metadata.json
2023-10-17 15:25:48,498 INFO    Thread-12 :261925 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sjkim/ICLR2023/outputs/2023-10-17/15-25-45/wandb/run-20231017_152545-at8lztur/files/output.log
2023-10-17 15:25:50,498 INFO    Thread-12 :261925 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sjkim/ICLR2023/outputs/2023-10-17/15-25-45/wandb/run-20231017_152545-at8lztur/files/output.log
2023-10-17 15:25:50,860 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: status_report
2023-10-17 15:25:55,860 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: status_report
2023-10-17 15:26:00,861 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: status_report
2023-10-17 15:26:02,127 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: stop_status
2023-10-17 15:26:02,127 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-17 15:26:02,127 DEBUG   SenderThread:261925 [sender.py:send_request():407] send_request: stop_status
2023-10-17 15:26:06,420 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: status_report
2023-10-17 15:26:11,420 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: status_report
2023-10-17 15:26:16,423 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: status_report
2023-10-17 15:26:17,126 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: stop_status
2023-10-17 15:26:17,126 DEBUG   SenderThread:261925 [sender.py:send_request():407] send_request: stop_status
2023-10-17 15:26:17,169 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-17 15:26:17,504 INFO    Thread-12 :261925 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sjkim/ICLR2023/outputs/2023-10-17/15-25-45/wandb/run-20231017_152545-at8lztur/files/config.yaml
2023-10-17 15:26:22,390 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: status_report
2023-10-17 15:26:27,391 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: status_report
2023-10-17 15:26:32,126 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: stop_status
2023-10-17 15:26:32,126 DEBUG   SenderThread:261925 [sender.py:send_request():407] send_request: stop_status
2023-10-17 15:26:32,179 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-17 15:26:32,431 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: status_report
2023-10-17 15:26:34,401 DEBUG   SenderThread:261925 [sender.py:send():380] send: exit
2023-10-17 15:26:34,401 INFO    SenderThread:261925 [sender.py:send_exit():585] handling exit code: 255
2023-10-17 15:26:34,401 INFO    SenderThread:261925 [sender.py:send_exit():587] handling runtime: 47
2023-10-17 15:26:34,401 INFO    SenderThread:261925 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-17 15:26:34,402 INFO    SenderThread:261925 [sender.py:send_exit():593] send defer
2023-10-17 15:26:34,402 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: defer
2023-10-17 15:26:34,402 INFO    HandlerThread:261925 [handler.py:handle_request_defer():172] handle defer: 0
2023-10-17 15:26:34,402 DEBUG   SenderThread:261925 [sender.py:send_request():407] send_request: defer
2023-10-17 15:26:34,402 INFO    SenderThread:261925 [sender.py:send_request_defer():609] handle sender defer: 0
2023-10-17 15:26:34,402 INFO    SenderThread:261925 [sender.py:transition_state():613] send defer: 1
2023-10-17 15:26:34,402 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: defer
2023-10-17 15:26:34,402 INFO    HandlerThread:261925 [handler.py:handle_request_defer():172] handle defer: 1
2023-10-17 15:26:34,402 DEBUG   SenderThread:261925 [sender.py:send_request():407] send_request: defer
2023-10-17 15:26:34,402 INFO    SenderThread:261925 [sender.py:send_request_defer():609] handle sender defer: 1
2023-10-17 15:26:34,402 INFO    SenderThread:261925 [sender.py:transition_state():613] send defer: 2
2023-10-17 15:26:34,402 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: defer
2023-10-17 15:26:34,402 INFO    HandlerThread:261925 [handler.py:handle_request_defer():172] handle defer: 2
2023-10-17 15:26:34,402 INFO    HandlerThread:261925 [system_monitor.py:finish():203] Stopping system monitor
2023-10-17 15:26:34,402 DEBUG   SystemMonitor:261925 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-10-17 15:26:34,402 DEBUG   SystemMonitor:261925 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-10-17 15:26:34,402 DEBUG   SystemMonitor:261925 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-10-17 15:26:34,403 INFO    HandlerThread:261925 [interfaces.py:finish():202] Joined cpu monitor
2023-10-17 15:26:34,403 INFO    HandlerThread:261925 [interfaces.py:finish():202] Joined disk monitor
2023-10-17 15:26:34,409 INFO    HandlerThread:261925 [interfaces.py:finish():202] Joined gpu monitor
2023-10-17 15:26:34,409 INFO    HandlerThread:261925 [interfaces.py:finish():202] Joined memory monitor
2023-10-17 15:26:34,409 INFO    HandlerThread:261925 [interfaces.py:finish():202] Joined network monitor
2023-10-17 15:26:34,409 DEBUG   SenderThread:261925 [sender.py:send_request():407] send_request: defer
2023-10-17 15:26:34,410 INFO    SenderThread:261925 [sender.py:send_request_defer():609] handle sender defer: 2
2023-10-17 15:26:34,410 INFO    SenderThread:261925 [sender.py:transition_state():613] send defer: 3
2023-10-17 15:26:34,410 DEBUG   SenderThread:261925 [sender.py:send():380] send: stats
2023-10-17 15:26:34,410 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: defer
2023-10-17 15:26:34,410 INFO    HandlerThread:261925 [handler.py:handle_request_defer():172] handle defer: 3
2023-10-17 15:26:34,410 DEBUG   SenderThread:261925 [sender.py:send_request():407] send_request: defer
2023-10-17 15:26:34,410 INFO    SenderThread:261925 [sender.py:send_request_defer():609] handle sender defer: 3
2023-10-17 15:26:34,410 INFO    SenderThread:261925 [sender.py:transition_state():613] send defer: 4
2023-10-17 15:26:34,410 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: defer
2023-10-17 15:26:34,410 INFO    HandlerThread:261925 [handler.py:handle_request_defer():172] handle defer: 4
2023-10-17 15:26:34,410 DEBUG   SenderThread:261925 [sender.py:send_request():407] send_request: defer
2023-10-17 15:26:34,410 INFO    SenderThread:261925 [sender.py:send_request_defer():609] handle sender defer: 4
2023-10-17 15:26:34,410 INFO    SenderThread:261925 [sender.py:transition_state():613] send defer: 5
2023-10-17 15:26:34,410 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: defer
2023-10-17 15:26:34,410 INFO    HandlerThread:261925 [handler.py:handle_request_defer():172] handle defer: 5
2023-10-17 15:26:34,410 DEBUG   SenderThread:261925 [sender.py:send():380] send: summary
2023-10-17 15:26:34,411 INFO    SenderThread:261925 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-17 15:26:34,411 DEBUG   SenderThread:261925 [sender.py:send_request():407] send_request: defer
2023-10-17 15:26:34,411 INFO    SenderThread:261925 [sender.py:send_request_defer():609] handle sender defer: 5
2023-10-17 15:26:34,411 INFO    SenderThread:261925 [sender.py:transition_state():613] send defer: 6
2023-10-17 15:26:34,411 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: defer
2023-10-17 15:26:34,411 INFO    HandlerThread:261925 [handler.py:handle_request_defer():172] handle defer: 6
2023-10-17 15:26:34,411 DEBUG   SenderThread:261925 [sender.py:send_request():407] send_request: defer
2023-10-17 15:26:34,411 INFO    SenderThread:261925 [sender.py:send_request_defer():609] handle sender defer: 6
2023-10-17 15:26:34,411 INFO    SenderThread:261925 [sender.py:transition_state():613] send defer: 7
2023-10-17 15:26:34,411 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: status_report
2023-10-17 15:26:34,411 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: defer
2023-10-17 15:26:34,411 INFO    HandlerThread:261925 [handler.py:handle_request_defer():172] handle defer: 7
2023-10-17 15:26:34,411 DEBUG   SenderThread:261925 [sender.py:send_request():407] send_request: defer
2023-10-17 15:26:34,411 INFO    SenderThread:261925 [sender.py:send_request_defer():609] handle sender defer: 7
2023-10-17 15:26:34,507 INFO    Thread-12 :261925 [dir_watcher.py:_on_file_created():271] file/dir created: /home/sjkim/ICLR2023/outputs/2023-10-17/15-25-45/wandb/run-20231017_152545-at8lztur/files/wandb-summary.json
2023-10-17 15:26:35,401 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-17 15:26:36,357 INFO    SenderThread:261925 [sender.py:transition_state():613] send defer: 8
2023-10-17 15:26:36,357 DEBUG   SenderThread:261925 [sender.py:send_request():407] send_request: poll_exit
2023-10-17 15:26:36,357 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: defer
2023-10-17 15:26:36,357 INFO    HandlerThread:261925 [handler.py:handle_request_defer():172] handle defer: 8
2023-10-17 15:26:36,358 DEBUG   SenderThread:261925 [sender.py:send_request():407] send_request: defer
2023-10-17 15:26:36,358 INFO    SenderThread:261925 [sender.py:send_request_defer():609] handle sender defer: 8
2023-10-17 15:26:36,358 INFO    SenderThread:261925 [job_builder.py:build():281] Attempting to build job artifact
2023-10-17 15:26:36,358 INFO    SenderThread:261925 [job_builder.py:_get_source_type():393] is repo sourced job
2023-10-17 15:26:36,359 INFO    SenderThread:261925 [job_builder.py:build():369] adding wandb-job metadata file
2023-10-17 15:26:36,361 INFO    SenderThread:261925 [sender.py:transition_state():613] send defer: 9
2023-10-17 15:26:36,361 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: defer
2023-10-17 15:26:36,361 INFO    HandlerThread:261925 [handler.py:handle_request_defer():172] handle defer: 9
2023-10-17 15:26:36,361 DEBUG   SenderThread:261925 [sender.py:send():380] send: artifact
2023-10-17 15:26:36,401 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-17 15:26:36,508 INFO    Thread-12 :261925 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/sjkim/ICLR2023/outputs/2023-10-17/15-25-45/wandb/run-20231017_152545-at8lztur/files/output.log
2023-10-17 15:26:38,580 INFO    wandb-upload_0:261925 [upload_job.py:push():89] Uploaded file /home/sjkim/.local/share/wandb/artifacts/staging/tmpdvr9c0ed
2023-10-17 15:26:38,623 INFO    wandb-upload_1:261925 [upload_job.py:push():89] Uploaded file /home/sjkim/.local/share/wandb/artifacts/staging/tmpszhnudzd
2023-10-17 15:26:40,223 INFO    SenderThread:261925 [sender.py:send_artifact():1456] sent artifact job-https___github.com_GIST-DSLab_ICLR2023.git_train.py - {'id': 'QXJ0aWZhY3Q6NjA3NTczMDU4', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwNzM2MzkzNA==', 'latestArtifact': None}}
2023-10-17 15:26:40,223 DEBUG   SenderThread:261925 [sender.py:send_request():407] send_request: defer
2023-10-17 15:26:40,223 INFO    SenderThread:261925 [sender.py:send_request_defer():609] handle sender defer: 9
2023-10-17 15:26:40,223 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: status_report
2023-10-17 15:26:40,223 INFO    SenderThread:261925 [dir_watcher.py:finish():358] shutting down directory watcher
2023-10-17 15:26:40,509 INFO    SenderThread:261925 [dir_watcher.py:finish():388] scan: /home/sjkim/ICLR2023/outputs/2023-10-17/15-25-45/wandb/run-20231017_152545-at8lztur/files
2023-10-17 15:26:40,509 INFO    SenderThread:261925 [dir_watcher.py:finish():402] scan save: /home/sjkim/ICLR2023/outputs/2023-10-17/15-25-45/wandb/run-20231017_152545-at8lztur/files/wandb-metadata.json wandb-metadata.json
2023-10-17 15:26:40,509 INFO    SenderThread:261925 [dir_watcher.py:finish():402] scan save: /home/sjkim/ICLR2023/outputs/2023-10-17/15-25-45/wandb/run-20231017_152545-at8lztur/files/config.yaml config.yaml
2023-10-17 15:26:40,509 INFO    SenderThread:261925 [dir_watcher.py:finish():402] scan save: /home/sjkim/ICLR2023/outputs/2023-10-17/15-25-45/wandb/run-20231017_152545-at8lztur/files/output.log output.log
2023-10-17 15:26:40,509 INFO    SenderThread:261925 [dir_watcher.py:finish():402] scan save: /home/sjkim/ICLR2023/outputs/2023-10-17/15-25-45/wandb/run-20231017_152545-at8lztur/files/wandb-summary.json wandb-summary.json
2023-10-17 15:26:40,510 INFO    SenderThread:261925 [dir_watcher.py:finish():402] scan save: /home/sjkim/ICLR2023/outputs/2023-10-17/15-25-45/wandb/run-20231017_152545-at8lztur/files/requirements.txt requirements.txt
2023-10-17 15:26:40,512 INFO    SenderThread:261925 [sender.py:transition_state():613] send defer: 10
2023-10-17 15:26:40,512 DEBUG   SenderThread:261925 [sender.py:send_request():407] send_request: poll_exit
2023-10-17 15:26:40,512 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: defer
2023-10-17 15:26:40,512 INFO    HandlerThread:261925 [handler.py:handle_request_defer():172] handle defer: 10
2023-10-17 15:26:40,513 DEBUG   SenderThread:261925 [sender.py:send_request():407] send_request: defer
2023-10-17 15:26:40,513 INFO    SenderThread:261925 [sender.py:send_request_defer():609] handle sender defer: 10
2023-10-17 15:26:40,513 INFO    SenderThread:261925 [file_pusher.py:finish():175] shutting down file pusher
2023-10-17 15:26:41,121 INFO    wandb-upload_0:261925 [upload_job.py:push():131] Uploaded file /home/sjkim/ICLR2023/outputs/2023-10-17/15-25-45/wandb/run-20231017_152545-at8lztur/files/config.yaml
2023-10-17 15:26:41,233 INFO    wandb-upload_1:261925 [upload_job.py:push():131] Uploaded file /home/sjkim/ICLR2023/outputs/2023-10-17/15-25-45/wandb/run-20231017_152545-at8lztur/files/output.log
2023-10-17 15:26:41,403 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: keepalive
2023-10-17 15:26:41,564 INFO    wandb-upload_2:261925 [upload_job.py:push():131] Uploaded file /home/sjkim/ICLR2023/outputs/2023-10-17/15-25-45/wandb/run-20231017_152545-at8lztur/files/wandb-summary.json
2023-10-17 15:26:41,573 INFO    wandb-upload_3:261925 [upload_job.py:push():131] Uploaded file /home/sjkim/ICLR2023/outputs/2023-10-17/15-25-45/wandb/run-20231017_152545-at8lztur/files/requirements.txt
2023-10-17 15:26:41,773 INFO    Thread-11 (_thread_body):261925 [sender.py:transition_state():613] send defer: 11
2023-10-17 15:26:41,774 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: defer
2023-10-17 15:26:41,774 INFO    HandlerThread:261925 [handler.py:handle_request_defer():172] handle defer: 11
2023-10-17 15:26:41,774 DEBUG   SenderThread:261925 [sender.py:send_request():407] send_request: defer
2023-10-17 15:26:41,774 INFO    SenderThread:261925 [sender.py:send_request_defer():609] handle sender defer: 11
2023-10-17 15:26:41,774 INFO    SenderThread:261925 [file_pusher.py:join():181] waiting for file pusher
2023-10-17 15:26:41,774 INFO    SenderThread:261925 [sender.py:transition_state():613] send defer: 12
2023-10-17 15:26:41,774 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: defer
2023-10-17 15:26:41,774 INFO    HandlerThread:261925 [handler.py:handle_request_defer():172] handle defer: 12
2023-10-17 15:26:41,774 DEBUG   SenderThread:261925 [sender.py:send_request():407] send_request: defer
2023-10-17 15:26:41,774 INFO    SenderThread:261925 [sender.py:send_request_defer():609] handle sender defer: 12
2023-10-17 15:26:41,775 INFO    SenderThread:261925 [file_stream.py:finish():595] file stream finish called
2023-10-17 15:26:42,033 INFO    SenderThread:261925 [file_stream.py:finish():599] file stream finish is done
2023-10-17 15:26:42,033 INFO    SenderThread:261925 [sender.py:transition_state():613] send defer: 13
2023-10-17 15:26:42,033 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: defer
2023-10-17 15:26:42,033 INFO    HandlerThread:261925 [handler.py:handle_request_defer():172] handle defer: 13
2023-10-17 15:26:42,033 DEBUG   SenderThread:261925 [sender.py:send_request():407] send_request: defer
2023-10-17 15:26:42,033 INFO    SenderThread:261925 [sender.py:send_request_defer():609] handle sender defer: 13
2023-10-17 15:26:42,033 INFO    SenderThread:261925 [sender.py:transition_state():613] send defer: 14
2023-10-17 15:26:42,033 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: defer
2023-10-17 15:26:42,033 INFO    HandlerThread:261925 [handler.py:handle_request_defer():172] handle defer: 14
2023-10-17 15:26:42,034 DEBUG   SenderThread:261925 [sender.py:send():380] send: final
2023-10-17 15:26:42,034 DEBUG   SenderThread:261925 [sender.py:send():380] send: footer
2023-10-17 15:26:42,034 DEBUG   SenderThread:261925 [sender.py:send_request():407] send_request: defer
2023-10-17 15:26:42,034 INFO    SenderThread:261925 [sender.py:send_request_defer():609] handle sender defer: 14
2023-10-17 15:26:42,034 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-17 15:26:42,034 DEBUG   SenderThread:261925 [sender.py:send_request():407] send_request: poll_exit
2023-10-17 15:26:42,034 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: server_info
2023-10-17 15:26:42,035 DEBUG   SenderThread:261925 [sender.py:send_request():407] send_request: server_info
2023-10-17 15:26:42,036 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: get_summary
2023-10-17 15:26:42,036 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: sampled_history
2023-10-17 15:26:42,036 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-17 15:26:42,037 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: job_info
2023-10-17 15:26:42,273 DEBUG   SenderThread:261925 [sender.py:send_request():407] send_request: job_info
2023-10-17 15:26:42,273 INFO    MainThread:261925 [wandb_run.py:_footer_history_summary_info():3599] rendering history
2023-10-17 15:26:42,273 INFO    MainThread:261925 [wandb_run.py:_footer_history_summary_info():3631] rendering summary
2023-10-17 15:26:42,273 INFO    MainThread:261925 [wandb_run.py:_footer_sync_info():3558] logging synced files
2023-10-17 15:26:42,273 DEBUG   HandlerThread:261925 [handler.py:handle_request():146] handle_request: shutdown
2023-10-17 15:26:42,273 INFO    HandlerThread:261925 [handler.py:finish():866] shutting down handler
2023-10-17 15:26:42,829 WARNING StreamThr :261925 [internal.py:is_dead():414] Internal process exiting, parent pid 261891 disappeared
2023-10-17 15:26:42,829 ERROR   StreamThr :261925 [internal.py:wandb_internal():152] Internal process shutdown.
2023-10-17 15:26:43,037 INFO    WriterThread:261925 [datastore.py:close():294] close: /home/sjkim/ICLR2023/outputs/2023-10-17/15-25-45/wandb/run-20231017_152545-at8lztur/run-at8lztur.wandb
2023-10-17 15:26:43,273 INFO    SenderThread:261925 [sender.py:finish():1534] shutting down sender
2023-10-17 15:26:43,273 INFO    SenderThread:261925 [file_pusher.py:finish():175] shutting down file pusher
2023-10-17 15:26:43,273 INFO    SenderThread:261925 [file_pusher.py:join():181] waiting for file pusher
